puuid,total_game_duration,avg_time_between_games,win_loss_ratio,unique_champions,kill_death_ratio,avg_champion_level,avg_gold_usage,avg_daily_streak,churn,total_active_days
Tmvwv19Xu0b-6LWGl09sPr9W8yvAh7JrG7CmYQ7s9CLyFGvUGHt4dSmYFSMiTWQoZ6_XSho6R3YEFA,1891.0,0,0.0,1,1.0,16.0,24251.0,1,0,1
aZLgzD07U6OdgluNfT_ozUrnIVcHw30TKLcD1Xi6Y-3p-Cb8srlwQhnAV2UGnskkibO6TAzisbkCoQ,1891.0,0,0.0,1,0.15384615384615385,14.0,18619.0,1,0,1
D_RD2vnhNL4tCiQ98jvD99bsQbY-Cabkq8gxLH0g1rUYMxwvZVCqtzWCkjrwSP7Hh9sG0IeFtxsE6A,1891.0,0,1.0,1,0.42857142857142855,17.0,26294.0,1,0,1
Ok5QY1T8ns5nb2QT_D9aPJ_k4UIcTmtb3WqyXIQBxmvEoCg9nsBBQdMDWpEFPAZO7kpEnDB5C7afVA,1891.0,0,1.0,1,0.8,16.0,24318.0,1,0,1
ANKSseRxeQAoMXGyyxTVH9cJBt0kekC1afDNiUkaNwhm9Ghri6jbMGIvJ9A0F1dHEFOQuSz0DxhH0w,1891.0,0,1.0,1,1.3333333333333333,18.0,31435.0,1,0,1
PEypwGonghpKwQ8nVhndsqWjfJruIyQfLPkF-SqlZfoZw65MTeVuT_a4DFEZpPYK_OcAmXppBIt5uQ,1891.0,0,1.0,1,3.0,14.0,21525.0,1,0,1
qJbdga5hQmmfc1aCvODWjulWmH9NR9kKkOBWQTaenys5EKchKO3bwPlThjVU_TqM7nsbGJ1ld9BRfA,1733.5,10689863.0,2.0,2,0.6428571428571429,15.5,21903.5,2,1,2
BP3g1coFvh-Lwh7fngCfOmNEU8lFIFUDJ4_VXA7KhVtLmxtu1na4Wcz7-X8WjklEbMSfpcVrxtmJpg,1669.0,0,1.0,1,2.2,15.0,26100.0,1,0,1
Szg_moHqDlprUSmyWd5IMKm_ZGeHD2xsZlV-tm5w3uD3wJyFhUh9GBf4Z1JO_087r6J_PxfDlNsz2A,1669.0,0,1.0,1,1.0,15.0,23339.0,1,0,1
EXkRE5iGeE-1YgliatJ4hiRFDLcnt1a3gdV_71VnwzHO0X2hfAcOTaSJjMcwxoYb6P8Myrc7guAJ6Q,1669.0,0,0.0,1,1.0,15.0,21053.0,1,0,1
AgM0OcL1nYuv58n8_xOCKPaqEmTCdX3s66Q-8arp_80vfhFZ8to1jhYiBZ-OiFAREzELzwmXrgzKEw,886.0,6140231.0,1.0,1,1.6,7.5,16322.0,2,1,2
G4W-H7PoaW3-ms3LE8KNGkFKq6y6qur8lLm6PcF-nLGFEox4XsjoyF717o-6OEOJf6ubCn0lNGWlYA,1669.0,0,0.0,1,0.0,12.0,14177.0,1,0,1
ENbrE9Z7FAsKSDDfCDunYA1UKNzG5SkcmW366tMYLt3OepRA179wO6qdpCmL3ZkcijNghia-rm4yWw,1407.0,0,0.0,1,0.8333333333333334,12.0,14999.0,1,0,1
MfOiwgmh4cHDB3fZAj-v9IqEFT6eCHAYJc3XsS2Ijtrwl4KYTF-qIS8YfI7egFC8aF_ne__WIbP-1w,1415.0,5971075.0,2.0,1,0.9285714285714286,14.33,19068.333333333332,3,1,3
h6B7oRAhR_Co5WxN-jxFhO5epXfsdbYYYqUCdm6kB1CeoQrTkbKXkV-yJXEg341Gz00lUh4_9oBMZg,1407.0,0,0.0,1,0.5,9.0,12478.0,1,0,1
HSsLGEsBXi_vtQB_J_l0gx-OdTnfNFIR-vp7nfH4bUEy4-M3in6LYogMt7v8UoVUFokEAGBz9rbvkA,1407.0,0,1.0,1,1.0,14.0,18876.0,1,0,1
VgSuyTMOaOYkZ1RkuZUcC4_x-OTx9nFAtF5feiDw5ypNe5UBmye3NxKryiZySXsD4HpRu4NDNjdkqA,1407.0,0,1.0,1,1.25,15.0,20439.0,1,0,1
sCbrQTYidJOqRpogE1e-pBC7CH8JQHRGg5dou1Ggw9sHiEWgXXToz8mV9NM4mCoaRhCrKAhXj9ODvA,1407.0,0,1.0,1,0.6666666666666666,12.0,14908.0,1,0,1
ZzxaWGJkgZ-rSNg3-Te9u_aVrEr0vDTlU0MRHLGE_zqVM5CsJi-UG_biQxhs_sOHINQM2msrUMHmVg,1337.5,7733824.0,2.0,1,4.5,14.0,18758.0,2,1,2
5MmU1c85EXVqaPdFnAz69FiaQTF0HsBBW2fFnCXGFNMLVirUp0QvWeIs-60cK-zLLjXQKSN0eQsEmw,1533.0,1469683.0,1.0,2,1.1111111111111112,13.5,21410.5,2,1,2
iXFb_JXqXTfQNaYMIkzQSNJNnIC0heoFEC0MysnsPEMF9aNPBdbMI6WlI59uYl1OXQhw3-zBm3qQng,957.0,0,1.0,1,0.3333333333333333,9.0,8062.0,1,0,1
CImknVswswamQsWzjVwgLYbZ91cEcNwBtDcyORkYFZDvFxKLMtdhef52AGsFx3940Q0Ghxyt0fijUQ,957.0,0,0.0,1,0.0,10.0,7950.0,1,0,1
8xOh6YraoM8SoOjFfrYOGuqtjIGnWaPWJW8fAAK72usL2FYjhw_-Q8cZC2jDIyMx5w6y1wsjYHoZrQ,1614.0,507267.0,2.0,1,0.9090909090909091,13.67,18599.666666666668,3,1,3
e7UWDMezTmp766SRwqLu-jvXrysHzJWNW68MJuXMiuvCLC_I97PgeepOPGJZsUSW7XfDVxa_TS6Fqg,957.0,0,0.0,1,0.0,10.0,8731.0,1,0,1
QCncAsqF8F8qIx434N7SKYOj5xOpoMgoDrjvwWkJ8Cv2B0_W2lUkjens8ND3JdLlLvpRUGw8FoJzQg,1396.5,3101013.0,0.3333333333333333,3,0.9285714285714286,11.75,17035.5,4,1,4
Q_jdMgRPfp4z0633XnLShL9d3U-i2oCbXN7hF3BQ7Lcnd4fFasgCfRqsQeSPFW4b9v_t62SIS_Z8Kw,1149.0,0,1.0,1,3.0,12.0,17180.0,1,0,1
C0W9pwz0n5Nl0gtPn8rd7P8CLhw9cdZ8Ar8RCzNMQCap0-jRx4T4lyH8j3aW-Xp4kewHKxVdegX55g,1149.0,0,1.0,1,3.25,12.0,22721.0,1,0,1
jKWuuIcvLrRDcLF_Foej4s8lsYSyIKg24FJ0N1zY5-A6Abpn6S2aqV638Qu5x-vh611oOKrUForinQ,1149.0,0,1.0,1,2.0,11.0,13459.0,1,0,1
M9jgExoldMj_kcU9AIA5qs6XTGA5HF5I9Us0kqVjxYo9xGO-i0dxLNN9xID_ZTV_ZqHQ3fHiKeRfAQ,1286.0,2398940.0,1.0,2,0.2727272727272727,10.0,12564.0,2,1,2
NOmjJZKKU6W3ApocvflA7cGRoGZxfMmCxSk08bE_R4YLjDAKN4IqAfSt1MmwYDMMD1_fW8xpHwHxeA,1149.0,0,0.0,1,0.16666666666666666,11.0,10616.0,1,0,1
4QzeVyQEqViV4THDK4T_KyLH63bFlk1NBwivm53GR9gyEzCEUWMoG-3v7jQF2fJxpsjAMHR01FFbGg,1149.0,0,0.0,1,1.0,10.0,16657.0,1,0,1
Zq8aUR_2vqtPfkCLRnUrQtq6DeRqsozW5FjZCH90OnL5EibeW04__7F_rw_BzlXdp_IHjmjMfqCMzQ,1149.0,0,0.0,1,0.0,8.0,8552.0,1,0,1
6D5bFaBLjwBwn3g_m9eNWQIFJVZSoWWhwszbd57tfqPxkeT7TGs0IpMql-6f4SA_hDQRqTqioGU7og,1774.0,0,1.0,1,2.0,17.0,26737.0,1,0,1
6wv2vyJJjQUsHEntIrWPyx29PdNUyD-veyAuRuJ88v15AsibjmPMt8jJLLpUWjp33xsgcXOR38rCag,1774.0,0,1.0,1,3.5,14.0,20684.0,1,0,1
D7nfRrvAbb16PL9XTTsrUd39MKCJhv4nnL0Fr5o6wfEvcaxXc5Xlyp4lNgedaHdq4_CbcmWm8wA5xg,1686.5,1101216.0,0.0,2,0.6666666666666666,14.0,20210.5,2,1,2
gkz79KTaiHoXMc8NY7KkWUssWasfvOEG8ZxEDPS2GMBFuiIhtnoDIa-mYrUqYn85ESOrMuf-5oyZGQ,1959.5,2148607.0,0.0,2,0.6666666666666666,16.5,24315.5,2,1,2
EGZYl3BSJW3g8Ni3ovHAmLg1A_PraF40t4XRMwwel_V8MSgqMZeRHRa50V1sBOzPIKevCrWY4IktXA,1774.0,0,0.0,1,0.0,12.0,13804.0,1,0,1
6HEg_3O0Fp51lQu6AXP1sQWJofxHAPLjd44VHQvE1FJ7-YY3UiQWW1RGvZa12Nx6j0i-AuRiUf0QIA,1542.0,0,1.0,1,2.6666666666666665,15.0,18498.0,1,0,1
xaohENudFUS7bY6PoSH4PHzEditF5aWGBdlCFgbazQI66IFI379dN79L-aRfZWBszCmcle4_xLMiJA,1542.0,0,0.0,1,0.5,13.0,17275.0,1,0,1
mJNEIcNOeAZJbGxLabJH2NM-WB1o0Z2kr34mzO5x83GaxK1eRPpko5PH7CLXCdMrQdg7W8EjTtKgiA,1744.0,2155679.0,0.4,6,0.48214285714285715,14.14,21658.428571428572,6,1,6
qmBZLV3pykMJlLDAYx3DGnI3-aEDREz4gMhGlish-PcFNHO3ag7NNPiwZJiJSLBtqx05-hIi3OiJQg,1542.0,0,0.0,1,0.3,12.0,16252.0,1,0,1
zNOc15GdFjjFPp5Vino3s5w8Ej30iPIS_MJ4ll4B9HOEz1YZdix1S0Wr9CDQZwqAEkeinDNXybkBQA,1786.0,0,0.0,1,0.5,16.0,22761.0,1,0,1
k-dCBLAgppEPuq8jl3hpKF1LLr8RKGlQzsG8ND5_d-sPZysVdfs9OybBaIRQj2l4DoENRDGofRUicg,1786.0,0,0.0,1,0.3333333333333333,14.0,20004.0,1,0,1
yG6Qx3OTHjonSUVcSYexkCU_HFTUUrTe40uZlPfhXwCw-g5E_k9ev2fQUJv7nloY3uCBUvFNJF1jNg,1786.0,0,0.0,1,1.3333333333333333,15.0,27814.0,1,0,1
fq2Ye8X21z75UHW9xdJMOP-ARGBkoh8Yl-Rn1zs6mGTWbHgiRSnYZ8OCY-yYqhCQSKBFOrZI9Xrl_g,1775.5,819.0,0.0,1,0.36363636363636365,14.0,20873.0,1,0,1
diEdDkp1dGulr2PtiblCwgQ8Ab2_jnrHdq72BuSoq2nWrLQYo1HE3_Cnyxq4KIQtayuYRnQc5AAl6w,1786.0,0,0.0,1,0.3333333333333333,11.0,15656.0,1,0,1
1yhvIl_2-IwSNdrfvvD3kx87jgCY-wraENTb4rMvZEOCCoVh6rA-MAf8OoXR1UJ4bXeJsCv6Di0PgQ,1786.0,0,1.0,1,1.6666666666666667,17.0,22869.0,1,0,1
oyiKG3FcGae7nMDL3DMMtE63LzuasIJUL1w_8uBy9J1GWheXDEp2oPu6IXlrAke4Rc-r8lbKqgVd6Q,1795.5,1182922.0,2.0,1,1.4,17.0,22231.0,2,1,2
SUFEWkyS3fM7rhc6k2WIv9XWfr9oDQ0DGadWjZcHmq3a99WZRLN3oa91A3ii6vqO6faSiu-RcIkcTQ,1786.0,0,1.0,1,0.8333333333333334,15.0,20183.0,1,0,1
4VZuh8rJoDsMPzyVFVLdTQQhmBYrkXpYW_c6o_EGwtToFciPra13HMBXOGh51xTyE5tU3f_54wl1oA,1765.0,0,0.0,1,1.0,14.0,23005.0,1,0,1
S1pMYxKTExsEeVUB1qwJ4iawdbce_qtYfXwbWk9-2GaIzEeDs06nosO0ICwpeawX4eD0lSPVuK_R8g,1765.0,0,1.0,1,1.4,16.0,24534.0,1,0,1
hV22gTil3-_9Td2Lhc-claS2ECcZgisDWE5tCi0wDkJeZv4gS8Bx1d_IjG31MWmByACh2yMMcHyojQ,1665.0,7788496.0,2.0,1,0.2,13.5,17497.5,2,1,2
ktCx-ZOIS12KX_pVYnPbBUM1Ejy3Z5aA3qcOZQhUZH5I-XRQ_7G-XM2D8v_EJ3qhUGlWyWVGWhU3qQ,1765.0,0,1.0,1,0.0,14.0,15389.0,1,0,1
llikkEh1UJ5Ip-G1u8GKfnnNhq-IoAqpti4W2jTngXIW4xaK9ScNcElOK-wmUgJ3EGXeESd_dGsMGQ,1619.0,0,0.0,1,0.3333333333333333,15.0,22984.0,1,0,1
ckn0xGu_ld_T-fsB1Jxy8RHIyAtwATP1wodqab29TMWnBgcPF3KbViEWPU1flqPcFTimx--b63aRHA,1619.0,0,0.0,1,0.5714285714285714,13.0,20263.0,1,0,1
oorK_HYzeS6sAwfvO_uTey72BkgNUJbZsWNjgktMXsB7VRn6i_kxRU-IAWIyqpPviBUqq5UlDhuTgw,1619.0,0,0.0,1,0.6666666666666666,12.0,19377.0,1,0,1
e-tA4UeunNSNZCEEUzyqDDBrRdQZKOG3E1e220X3AXKDH6z2Is_iEeU032Q9cuVUTs92O6106FlRkA,1603.5,88646.0,1.0,2,0.1111111111111111,12.5,15636.5,2,1,2
AF3ENjszdbt0k32yZm02hjC9MeWjk8eoNRdqvjV9uKqjLTN1PKgcdbm09178xQluaX1lP38sqkn04w,1619.0,0,1.0,1,2.0,15.0,18589.0,1,0,1
4gZrsoNeLWPLvU_xtTBG0lUCY4BqdO5Ef4Zv61XnYeoOdtrMjj82UUDc-lD3sKyQmj0ct8U5XGTYEQ,1816.0,4172513.0,0.5,3,1.9090909090909092,15.67,24754.0,3,1,3
xnWmkHoMugc4VoA-48UvKxXnXiO0GhYy-xzBq1jK-F042slETV-bRE2uW7IuzIvAbxqRu_4XxIHafw,1619.0,0,1.0,1,1.5,15.0,19336.0,1,0,1
UvsSjM890nwwmrTJWin4OeWo-fdtPws3De2hlWeOhOBhpxNYjndZmARYkBLxhepGAJn7mh4hu1zVMg,1619.0,0,1.0,1,0.14285714285714285,12.0,14377.0,1,0,1
iOScMEt26KFVtLmky4pIl6hEWk3oUh0owj_rDuxYaFYZBHLxzpPsnHSWeWi0OJ2Q3kVLg-cHUaed4Q,1857.0,0,0.0,1,1.8,16.0,26477.0,1,0,1
pTQFQJBctrpOb4BGmw5_4u2O2MDZUsKEYIdK6MHHqmGwzA2Ctsg3-SYCIP9o7EbByAxHzXQsPMuuMw,1670.5714285714287,1870349.8333333333,0.75,3,1.0285714285714285,14.29,22448.428571428572,4,1,4
_8Rywt09oVXUTHaQ6-bghPQBc51QJA13RLRZrln3iOuXqW-Ww_xMpqRmjRSBDs95PvfaMgHBtK88tg,1857.0,0,0.0,1,0.42857142857142855,13.0,20005.0,1,0,1
wrqEk77i1wWCPgKpka3-PhS4clob0wWxxuFsZNXBB5SN5eWr4vRGsvXgCzlHtuzLHvBzgreAplE8BA,1857.0,0,0.0,1,0.0,12.0,13245.0,1,0,1
YgE_7YAUzd0O59wTkQ5W7mNt48ipobAjGihCU87f-zdUDQR9GWCAJCQlDEc-Ct7jixFJC-PnVUma4Q,1857.0,0,1.0,1,5.0,18.0,26004.0,1,0,1
0IlzGwZB_DAy6iE45FSvTntKR9Ulz4sVwCnQv8pNwOsAQtNIO9PavK9rLBPPAp7No1MqX-MKKTAYOQ,1722.0,829498.0,2.0,2,0.8571428571428571,16.5,22421.5,2,1,2
pE3fxEoCbgTX1AVF0eMKYuyKakkevy6tY_lrqq36AGoZSMhBVbzzi8QcMNoIaCKJRPVZPVn2OzQYJg,622.0,0,1.0,1,0.0,7.0,4152.0,1,0,1
kehnPrgsqAKfU_9Y_8mTbKhTGKA-IQXR-jYOYkfyg5-5-bDtkXxw_WReFkyfDiaiaEDFcWy7MzwYMQ,1252.0,40946.0,2.0,2,2.75,12.67,16264.0,2,0,2
ibrRLmM5lunzTT6E76VX_Us1GPivBFYKz8jwP9N0eozWo76ixMq7yKdVX8mN5r7mav5v5x3PU5AzeA,1433.6666666666667,4234481.5,0.5,3,0.7692307692307693,13.0,20648.333333333332,3,1,3
srW2hDX84PsAK_rTyiN3FEA44RcJ8ZKkegkdoqmlMy9Cg_1Dpzp9-uI1sjSGN9vpZYbm3AIPKskbdw,1207.5,8559715.0,1.0,2,1.0,10.5,14986.5,2,1,2
A0SdEhB6M2gBhfi8dnMuPqMNkoBfKieZ90QWcFLLjPGASFK3PfQ9fY_CIWl-oWICMAYaJRmYHZe2Rw,622.0,0,0.0,1,1.0,6.0,5402.0,1,0,1
tNmE3sIZsL6tq6EA2U_yabV3RLCOWkHDHS0NOyqeF4_c0-0A00C9GKJSKUrzIC4xcY1BKrImQJQohQ,622.0,0,0.0,1,0.0,9.0,5096.0,1,0,1
ipTCPXR6aluHSrtQ7pjjcd5Nkv23YUHDIMrPGtqBtpPCqCjf7HeeHfaGAoOc4cpWcfY8WNUIDYJ3Qw,1635.625,2154619.0,1.0,5,0.4,11.62,14601.0,7,1,7
8xlFo3MKdXXOG0HDjVs3raCvMp3yj3emsFx70ARIB1hRJO7qf8YoIWv16mWAYtDlFesQH8-T49KGpQ,2111.0,0,0.0,1,0.5454545454545454,15.0,24594.0,1,0,1
BN8OPASbmK3IQ_Vr_Z0Pg6h1SinHOTE_OHi3VWTvYq2uoYR9rIXIRnu31dLFiDOX2Z_v9ng9QkaXgA,2111.0,0,0.0,1,0.4166666666666667,14.0,22887.0,1,0,1
IVffuMXs4phjRDi3GYKzFG9aPy5PHJkJvVUp3Z-dDUKJv9FqFEJQv7w_eOQLhJ1yIgnw5cvJjzVKgA,2111.0,0,0.0,1,3.0,17.0,28213.0,1,0,1
8il8YEjYldE8_46WbekyOpe_QTCcVeTJKZYEqpNPdq3RlXIpUGlr4WLROBqwCKuw0zlMdrQS5XcMIg,2111.0,0,0.0,1,1.5,16.0,28700.0,1,0,1
AlcUN-S62GZP4mn_5UI7krU3T2dTCHMAQHCjAiDbaGvR8Yx2g4VIUrC-eEhsoXwQrU98m3WsFAnEnQ,1904.3333333333333,391328.5,0.5,3,0.09090909090909091,13.67,16319.0,2,1,2
XeDjnnv5ruBK9X1p9PvAwQ3bna_JSdBe_ny0zOWRbYYt0Elq-c81cSeUxttK-9BdJQBm7OFoEw31fg,2111.0,0,1.0,1,2.5,18.0,30441.0,1,0,1
U89XufJ9-TGVpQBN-ZCgcXMZJ_Y9RjLoKflKaDaveXlk5MJeCQk77YsdWixTSyfR7cxFoohXZkntIw,2111.0,0,1.0,1,6.0,18.0,36016.0,1,0,1
FV3wWL5TOsdH_SHBLDwYaUJwYAdIDs8RuY2rW6rqFtnqeA1819MGFbY3VEYSnVd-EiG4dRmY-hNFNQ,2111.0,0,1.0,1,2.3333333333333335,17.0,26676.0,1,0,1
Jyh8R-cmcBfDWXqO_m5oE2bxoMbogk-a_eZ2AtiJUqchD5QyCWIaoI9bciqrzPrmOweK_bA2HeZ1oA,2111.0,0,1.0,1,0.0,15.0,20754.0,1,0,1
ibdlA9WHI8obhOtVIGIC-qB3iVE0eU2eA8tze6iFLor4ByvK7GR6LovEptOnyZfeNcTipfY2HHembw,1833.0,0,1.0,1,3.3333333333333335,17.0,28811.0,1,0,1
EMculkzpDpA_pXyCTiB3EqTSX3IKtH35xH0R-5PmwM5LBDLF8kHxldYK8G5QrxBWF2FvY0VxMb4UFQ,1397.0,7216981.0,1.0,2,0.6153846153846154,11.5,16919.0,2,1,2
_M8CyAnpU04OwsEc7J2w-jXLsnlVn2G_NqSxJ5KMBzAdjGLv_t7IZAXG3oOWa9-BLY-M3o_B23Exrg,1515.0,850600.0,2.0,2,0.5384615384615384,11.0,15563.5,2,1,2
0v-WbiIK2clhU267RU4iD40jRfrVLz7Z7hvxmdg6bfwv83dsTcQZ8Rsb3C6XaW3VhsNDad-NUc1dCQ,1833.0,0,0.0,1,0.3,15.0,18617.0,1,0,1
7LXW1ibsyF89r3bQNc1KeCOBwYW_33Aj6FLyIW6zNZhmL_xqvNMKauazIZlqFQbEys_88wKWuiFJ4g,1833.0,0,0.0,1,0.875,15.0,23057.0,1,0,1
Sm4o2_k_F9NtDqrlOYU8dKJ2cPk1gBdmBWKKYtuL4OgvVhzOlic2oaYg06W_Sqpjaz_0LJClkoTnvg,1833.0,0,0.0,1,3.3333333333333335,17.0,29687.0,1,0,1
mpqsNoE6D90Hc_sc3-03JlyBRrjuu26w_VvRzQFshBvN7nzh2YDc4mj9SYLxvivWJ_RkmUFPpqO_TA,1833.0,0,0.0,1,1.6666666666666667,15.0,28772.0,1,0,1
M1RnqCMjrbxYjdvnERgAxZxuLF17y4T-jZ107q8l1n66AnSa7qQtMUlNGIacQU1FJwJk5XnXCA5v3w,1833.0,0,0.0,1,0.14285714285714285,13.0,16286.0,1,0,1
6R5s5qYS1oZK7O2eyjTWS5mvrDS-LSGx_rp10On4QBYHGf-tbO8_YHt1uB5NYApXGC8-N_vehXd-7w,2030.5,766460.0,1.0,1,1.625,17.0,28875.5,2,1,2
ffm1AJI8YG0drSieu_uOmM4pkdDQHkUm0Up3SnLEUWO2nSOAER-o0ngRHgDsWtsUYBQS8WlwSfIKxQ,2442.0,0,0.0,1,1.3076923076923077,18.0,41698.0,1,0,1
l5EgSMwlQ-bLPy6QnNB-70DHN2dC9x5t5sfn9yZtfIG0vfq8hiNN4QDNhNAfR-T3kEQPsJi49Z_5iw,2442.0,0,0.0,1,0.7272727272727273,18.0,35059.0,1,0,1
fsRE0oO6LlwZAUmZq2tTCybxrWaQ1IlSuiVHdSTu0CDuoYzg0nX_VgSXROSYYWmKiKbZPVx7sDllpg,2442.0,0,0.0,1,1.0,17.0,32661.0,1,0,1
Q2sPfN41gO8buxSTI3aBW46Ec8wTj3osDvOSwHkAdUFfYgK-YbyJpyw8pPv7vEZiqyuc6uN4aTxzPw,2113.0,4228694.5,0.5,3,0.47368421052631576,14.67,19995.333333333332,2,1,2
_YRnn-nXA20YWiN5L9gB5YwvcTiIAuuIdZcPZd5PcMwbOJdXklSaIYhUjMhBylzqVEFvGJvgOaHq8w,2442.0,0,1.0,1,1.0,18.0,40323.0,1,0,1
99kanAJcsFnK1FIo2K0WAXonemEB-Dvih44gyTYHLWf-AC9M774LReb5rfZ4cquyP60HUZ-mh-gDRg,2104.0,340.0,2.0,2,1.6153846153846154,16.5,28787.5,1,0,1
4ErF54iQpPmtOs5AKTTBocApt31aAp0KXmDipShp6qgS2n5wjTxWpeMTIt3cyBq-ccNVIa8zSP9_Tw,2104.0,340.0,1.0,2,0.6923076923076923,16.5,26226.0,1,0,1
jZXgx0q4pH87WyG2HCZExPx43ikuk6CEHdupnZHC4hatmVOUldAnXfeaBEcDfC5cpGE6rwbn9INR7g,1766.0,0,0.0,1,0.2857142857142857,16.0,22030.0,1,0,1
UodFh99-DKyDEyBAm4wtoDlItYdt2Bn0RiwWvfGpiA68WFpBqYwYy3CUk94hloVaCFhetGin6VpK0Q,1766.0,0,0.0,1,0.25,9.0,13696.0,1,0,1
qtdkYKeo3Q4niTsNXyy7udf1hIpjyiUpPCVaah_E5iEh0ojp9uhaGyG-HFWOgY8mVreUuW0zJgzCIA,1869.6666666666667,291335.0,2.0,3,2.3846153846153846,16.0,26320.333333333332,2,1,2
QI-GaHV1Qd9MHv_A4chvHnkxiHSc2HQEy7dEXwKP59Aarzkzr6Cs2BX98i_6GxTyjW_swooGFbyDfw,1915.0,0,0.0,1,0.4,15.0,23635.0,1,0,1
vJy-chSpjYXUtKU0thKRqDt8HyIKUZL4qwuebhHMDAuxM7SE8ZITFNTap7LdJ3xMKIglKyHMGFkFQw,1915.0,0,0.0,1,0.5,15.0,23270.0,1,0,1
NLt2tTHeqakoVosUbWlg_ZCzrA61baAA6wFXggHKxNlQ0bYK5afwrKoz291s1WHx9M4DIDOpZByX4w,1915.0,0,0.0,1,0.14285714285714285,14.0,20024.0,1,0,1
pgZBE8QGZu7E3wRzOPHiHXTMe4vcAysNKB9TRNL-zrerWyomqBvZRbsFTUINX9wF2ZSVHwb6IOV-NQ,2022.0,170384.0,1.0,2,0.23809523809523808,13.5,17660.0,2,1,2
F_ne9MTtGNFGQQinw1HW5AFCnKwpEVr6ihABbBSejANUrldMnD2zjjAwqfGzz3X-WWsMMxZa0iB48A,1915.0,0,1.0,1,3.0,18.0,28717.0,1,0,1
GBpKvywoPKLJasYdAqJHAg2Lb7kZjsg4thYuco9ARzBAxSUpkAsYKT_iWdjYDQ9rGA3lokzvMq4YUg,1915.0,0,1.0,1,5.0,17.0,22555.0,1,0,1
yZKBz7IpIPIjO69choWEU79nmJRnNZNzvZ22fVpuezd2RsG0jm0_LC4YkT3vzml73-z70fKqNsN6ZQ,1915.0,0,1.0,1,13.0,17.0,32286.0,1,0,1
KhTrf6-igQsYCxI314XUZue6cYyB4XfEv_0elghbisrwirPr3r51VZAgyFbszVYs01fN8PSUk30XVQ,1915.0,0,1.0,1,1.3333333333333333,15.0,19646.0,1,0,1
LXy3kC8MG1QxuKe17tjOzxALCfpYhFZMTBnDKf4BGP2kVCWLAFUjaJVOXlctGxPgmZfoPUcbUwc36g,1368.0,0,0.0,1,0.5,14.0,15309.0,1,0,1
LwpxU7ENzlqkCV0SQw2IfhaygzWH3t0I5dYfn0J1wQk06NAzT-pxG7MGXjc9C9b23XDcmpmunVI6bQ,1368.0,0,0.0,1,0.5,11.0,14630.0,1,0,1
Xnmb96doP84L8EpPU8N_KTCQyG9CwR8fAlqrdp6Kl09_O8n8_9D-np204H_zIShb3dhqhGLvsDFICg,1368.0,0,0.0,1,0.25,12.0,15725.0,1,0,1
N8Qhxl_nvtKCK9uyEeWHZ4NUzidGV2cINZjKMdtvcAn5i3izx0O66J71l0M5wNp4Lq3ch11jVd4Q2A,1368.0,0,0.0,1,0.0,10.0,9251.0,1,0,1
Y50thaClKCTn7RkU_AWPZUdHAy8-edc9FXGz9wmswYoZlSAPiOPngUjvelIYADJJfUq155ijrN-QAg,1160.0,171265.0,2.0,2,1.3333333333333333,11.5,12250.0,2,1,2
ss2SABz6QnPQtCvmlqw3Nm4c1adUb8RhiKrnGWxY17tlc1tvBI_lf-GURY-QG0wRcxchdUskQHje5g,1368.0,0,1.0,1,1.0,11.0,12765.0,1,0,1
Zk-PM-rfgK1QUt553QHJzfdSounjxrER3D9f32fc2UXCOJ6_WJX1CwefXo5W_OJrWoemVF1wFuw6SA,1588.0,0,0.0,1,0.3333333333333333,13.0,18110.0,1,0,1
toOGQhGIuZewEYoxVpqa8Z0cPfT9JVqdBusB9n8fIhHCXDOHeLLbCA6N72lNgtTSvruwvd8N21IAUA,1588.0,0,0.0,1,0.4,10.0,12718.0,1,0,1
ZlMj-YlE70uPSfxGaUjeyzsa78q91OnxCr1lMFoBnMqvVWAyOAyLmFKruesS5qidGBqgHTTLxSQXsA,1588.0,0,0.0,1,0.2,12.0,15647.0,1,0,1
drNMAgpmMoFtIzFzNPoarDeetG0AeqexQDib8MlOPYC6cEyTRHu296OSYgjf3JwAyc0dXa-O81O5Lw,1588.0,0,0.0,1,1.0,15.0,19299.0,1,0,1
a-OUouSTXT2coeFFz5BXhJx_L4l41kN30IOzSdxn-T097XkRTvldQr1qEEK-KZoezVtXYVVTYUvGPA,1588.0,0,1.0,1,5.0,17.0,30495.0,1,0,1
1mqGkbxqBTTPq-5sH38YQY7189fUe92emQc-QMH61AnN3TVgV2u_qoKyF8MWGAvVXuL05apD6cRQgQ,1474.0,7602212.0,1.0,2,1.1428571428571428,13.5,19908.5,2,1,2
o3PCWpN65mYDlH0gef-sSfk3_blKaxUM9vdv1uUrbDADk9QxCcupYv0WmNitNU2buM0sxlYygPHKZQ,1588.0,0,1.0,1,0.6666666666666666,14.0,14838.0,1,0,1
8dMmf7TdJ_hmTC8TOBIPH2CUffaObqdy_M1pQeqUVXYvwElz5CoKrOcliUQEbIHSsUmVMQ2246F1uA,1280.0,0,1.0,1,0.75,13.0,14795.0,1,0,1
uj8kaeR_FQnbTNichym-5mA8ZX1kvwUAAlDZzGt2Cft9mEDVHV0j79I3RQOHSmDvENMCQwZebwyqaw,1280.0,0,1.0,1,6.0,14.0,22445.0,1,0,1
